LahmanPlayerID,Year,UniNo,,,
11278,2018,105,,,
12925,2018,108,,,
10913,2019,1,,,
12662,2019,2,,,
12872,2019,3,,,
10104,2019,3,,,
11273,2019,4,,,
13141,2019,5,,,
10557,2019,6,,,
13140,2019,6,,,
10555,2019,7,,,
10103,2019,8,,,
13143,2019,8,,,
12526,2019,9,,,
12585,2019,10,,,
11122,2019,11,,,
10924,2019,12,,,
10170,2019,13,,,
10676,2019,14,,,
10035,2019,15,,,
11230,2019,16,,,
11411,2019,17,,,
12926,2019,18,,,
12547,2019,19,,,
11118,2019,20,,,
10609,2019,22,,,
10554,2019,24,,,
10578,2019,25,,,
11413,2019,26,,,
14124,2019,27,,,
10916,2019,28,,,
10583,2019,29,,,
13069,2019,30,,,
10598,2019,31,,,
11270,2019,32,,,
10915,2019,33,,,
11117,2019,34,,,
10610,2019,36,,,
14125,2019,37,,,
10600,2019,38,,,
10777,2019,39,,,
13136,2019,41,,,
12589,2019,42,,,
13137,2019,43,,,
13938,2019,44,,,
14128,2019,45,,,
10516,2019,46,,,
11327,2019,47,,,
13939,2019,48,,,
11116,2019,49,,,
10168,2019,50,,,
12583,2019,51,,,
10552,2019,52,,,
11410,2019,53,,,
11271,2019,54,,,
10606,2019,55,,,
10473,2019,56,,,
10156,2019,57,,,
12871,2019,58,,,
11170,2019,59,,,
11278,2019,60,,,
12924,2019,61,,,
14129,2019,62,,,
11420,2019,63,,,
10795,2019,64,,,
13144,2019,65,,,
14126,2019,66,,,
14127,2019,67,,,
13138,2019,68,,,
12587,2019,94,,,
12570,2019,95,,,
12564,2019,95,,,
11294,2019,96,,,
10767,2019,97,,,
14209,2019,102,,,
14210,2019,105,,,
14204,2019,106,,,
14206,2019,108,,,
14207,2019,111,,,
14215,2019,112,,,
12996,2019,114,,,
11414,2019,115,,,
10516,2020,1,,,
14702,2020,1,,,
10924,2020,2,,,
14215,2020,3,,,
11269,2020,3,,,
14124,2020,3,,,
14210,2020,4,,,
11110,2020,5,,,
10557,2020,6,,,
14709,2020,6,,,
10555,2020,7,,,
14127,2020,8,,,
14125,2020,8,,,
12526,2020,9,,,
13143,2020,9,,,
11122,2020,10,,,
10795,2020,11,,,
10916,2020,12,,,
14204,2020,12,,,
10170,2020,13,,,
10676,2020,14,,,
11230,2020,15,,,
10913,2020,16,,,
11411,2020,17,,,
13136,2020,18,,,
10035,2020,19,,,
14619,2020,20,,,
11268,2020,22,,,
10554,2020,24,,,
10578,2020,25,,,
14621,2020,26,,,
10391,2020,27,,,
10453,2020,28,,,
10583,2020,29,,,
14741,2020,30,,,
13069,2020,30,,,
14713,2020,31,,,
10598,2020,31,,,
13144,2020,32,,,
10645,2020,33,,,
11092,2020,34,,,
14707,2020,34,,,
10610,2020,36,,,
12926,2020,37,,,
10600,2020,38,,,
10777,2020,39,,,
10677,2020,41,,,
12587,2020,42,,,
13137,2020,43,,,
13938,2020,44,,,
14128,2020,45,,,
14126,2020,46,,,
11327,2020,47,,,
12875,2020,47,,,
14714,2020,48,,,
13939,2020,48,,,
11116,2020,49,,,
10168,2020,50,,,
12583,2020,51,,,
11414,2020,51,,,
10552,2020,52,,,
11410,2020,53,,,
11271,2020,54,,,
10606,2020,55,,,
10473,2020,56,,,
14704,2020,56,,,
10156,2020,57,,,
14620,2020,58,,,
11170,2020,59,,,
11278,2020,60,,,
12871,2020,61,,,
14708,2020,62,,,
14129,2020,62,,,
11420,2020,63,,,
10648,2020,64,,,
11117,2020,65,,,
14209,2020,66,,,
10748,2020,67,,,
12662,2020,69,,,
11118,2020,91,,,
11415,2020,93,,,
12582,2020,94,,,
12985,2020,95,,,
14706,2020,96,,,
14206,2020,97,,,
11115,2020,98,,,
14166,2020,102,,,
14715,2020,108,,,
14710,2020,110,,,
14711,2020,111,,,
14712,2020,112,,,
14703,2020,113,,,
14705,2020,114,,,
14877,2021,1,,,
11117,2021,1,,,
11269,2021,2,,,
14875,2021,2,,,
14871,2021,3,,,
14876,2021,4,,,
14210,2021,4,,,
14874,2021,5,,,
11110,2021,5,,,
11206,2021,6,,,
14878,2021,7,,,
11414,2021,7,,,
14125,2021,8,,,
14879,2021,8,,,
14704,2021,9,,,
14619,2021,10,,,
10795,2021,11,,,
14209,2021,12,,,
10170,2021,13,,,
14991,2021,14,,,
14808,2021,15,,,
10913,2021,16,,,
11268,2021,17,,,
11170,2021,18,,,
12564,2021,19,,,
14582,2021,20,,,
14760,2021,22,,,
14706,2021,24,,,
12585,2021,25,,,
14761,2021,25,,,
14204,2021,26,,,
10391,2021,27,,,
10453,2021,28,,,
12875,2021,29,,,
11122,2021,30,,,
10516,2021,31,,,
14196,2021,32,,,
14811,2021,32,,,
13144,2021,32,,,
10645,2021,33,,,
14707,2021,34,,,
10610,2021,36,,,
12926,2021,37,,,
11230,2021,38,,,
10777,2021,39,,,
14620,2021,40,,,
13136,2021,41,,,
12587,2021,42,,,
13137,2021,43,,,
12985,2021,44,,,
10003,2021,44,,,
14128,2021,45,,,
14714,2021,46,,,
11411,2021,47,,,
13135,2021,48,,,
11116,2021,49,,,
10168,2021,50,,,
13138,2021,50,,,
12526,2021,51,,,
10552,2021,52,,,
11410,2021,53,,,
11271,2021,54,,,
14708,2021,55,,,
10748,2021,56,,,
10156,2021,57,,,
14713,2021,58,,,
14621,2021,59,,,
11278,2021,60,,,
14809,2021,61,,,
14880,2021,63,,,
11420,2021,63,,,
14813,2021,64,,,
12582,2021,65,,,
11415,2021,66,,,
14812,2021,67,,,
14126,2021,68,,,
12662,2021,69,,,
14715,2021,93,,,
14711,2021,94,,,
14702,2021,95,,,
14810,2021,96,,,
10376,2021,97,,,
12923,2021,101,,,
15013,2022,1,,,
15137,2022,1,,,
13141,2022,2,,,
15138,2022,2,,,
15142,2022,3,,,
11278,2022,4,,,
14812,2022,4,,,
15139,2022,4,,,
11110,2022,5,,,
14209,2022,6,,,
15140,2022,6,,,
11414,2022,7,,,
14125,2022,8,,,
14704,2022,9,,,
11206,2022,10,,,
14619,2022,11,,,
15012,2022,12,,,
10170,2022,13,,,
12564,2022,14,,,
14808,2022,15,,,
10913,2022,16,,,
11268,2022,17,,,
12547,2022,19,,,
14582,2022,20,,,
15146,2022,20,,,
15145,2022,22,,,
14760,2022,22,,,
14706,2022,24,,,
12872,2022,24,,,
12585,2022,25,,,
14204,2022,26,,,
10391,2022,27,,,
11170,2022,28,,,
10453,2022,28,,,
12875,2022,29,,,
11122,2022,30,,,
15014,2022,31,,,
14811,2022,32,,,
14196,2022,32,,,
14126,2022,33,,,
12655,2022,34,,,
10610,2022,36,,,
12589,2022,37,,,
11117,2022,38,,,
10516,2022,39,,,
14620,2022,40,,,
14813,2022,41,,,
12587,2022,42,,,
13137,2022,43,,,
10003,2022,44,,,
12539,2022,45,,,
14810,2022,46,,,
14714,2022,46,,,
11411,2022,47,,,
13135,2022,48,,,
11116,2022,49,,,
13138,2022,50,,,
12583,2022,51,,,
11410,2022,53,,,
10795,2022,54,,,
14708,2022,55,,,
10748,2022,56,,,
10156,2022,57,,,
12871,2022,58,,,
14621,2022,59,,,
14871,2022,60,,,
13003,2022,61,,,
14129,2022,62,,,
14880,2022,63,,,
15015,2022,64,,,
15016,2022,65,,,
15141,2022,65,,,
11415,2022,66,,,
14127,2022,67,,,
14124,2022,68,,,
13676,2022,69,,,
14715,2022,91,,,
15020,2022,93,,,
14875,2022,94,,,
14878,2022,96,,,
14879,2022,97,,,
13140,2022,98,,,
15017,2022,102,,,
15018,2022,103,,,
14835,2022,103,,,
15019,2022,104,,,
15021,2022,106,,,
15022,2022,107,,,
14874,2022,108,,,
14877,2022,109,,,
14194,2022,111,,,
15013,2023,1,,,
15137,2023,1,,,
15017,2023,2,,,
13141,2023,2,,,
15647,2023,3,,,
15018,2023,3,,,
13135,2023,4,,,
11110,2023,5,,,
15022,2023,5,,,
10557,2023,6,,,
11414,2023,7,,,
14125,2023,8,,,
14704,2023,9,,,
10748,2023,10,,,
14619,2023,11,,,
15139,2023,12,,,
15541,2023,12,,,
10170,2023,13,,,
10119,2023,14,,,
14808,2023,15,,,
10913,2023,16,,,
11268,2023,17,,,
12655,2023,18,,,
12547,2023,19,,,
15146,2023,20,,,
11215,2023,22,,,
12872,2023,24,,,
12585,2023,25,,,
10812,2023,26,,,
13003,2023,27,,,
10453,2023,28,,,
15014,2023,29,,,
11122,2023,30,,,
14129,2023,31,,,
14196,2023,32,,,
14126,2023,33,,,
15540,2023,34,,,
15643,2023,34,,,
10610,2023,36,,,
12589,2023,37,,,
11117,2023,38,,,
15020,2023,39,,,
14620,2023,40,,,
14813,2023,41,,,
14707,2023,41,,,
12587,2023,42,,,
13137,2023,43,,,
11206,2023,44,,,
12539,2023,45,,,
10609,2023,46,,,
11411,2023,47,,,
14204,2023,48,,,
11116,2023,49,,,
13138,2023,50,,,
12583,2023,51,,,
11410,2023,53,,,
15421,2023,54,,,
14708,2023,55,,,
13676,2023,56,,,
10156,2023,57,,,
12871,2023,58,,,
14621,2023,59,,,
14871,2023,60,,,
13251,2023,61,,,
14166,2023,62,,,
14880,2023,63,,,
15015,2023,64,,,
15422,2023,64,,,
15141,2023,65,,,
11415,2023,66,,,
14127,2023,67,,,
14710,2023,68,,,
14178,2023,69,,,
14835,2023,93,,,
15633,2023,94,,,
15423,2023,95,,,
12902,2023,96,,,
14209,2023,97,,,
13140,2023,98,,,
15424,2023,101,,,
15425,2023,102,,,
15426,2023,103,,,
15427,2023,104,,,
15428,2023,105,,,
15429,2023,106,,,
15430,2023,107,,,
15431,2023,108,,,
15630,2023,109,,,
15629,2023,110,,,
15631,2023,111,,,
15628,2023,112,,,
15632,2023,113,,,
16011,2023,114,,,
14876,2023,116,,,
15013,2024,1,,,
16120,2024,1,,,
16117,2024,2,,,
13141,2024,2,,,
10014,2024,3,,,
16119,2024,3,,,
11110,2024,5,,,
15633,2024,6,,,
11414,2024,7,,,
14125,2024,8,,,
14704,2024,9,,,
10108,2024,9,,,
14204,2024,10,,,
14619,2024,11,,,
12902,2024,12,,,
10170,2024,13,,,
10119,2024,14,,,
14808,2024,15,,,
10913,2024,16,,,
13676,2024,17,,,
13245,2024,18,,,
11116,2024,19,,,
16150,2024,20,,,
15146,2024,20,,,
11215,2024,22,,,
14706,2024,24,,,
12585,2024,25,,,
10812,2024,26,,,
13003,2024,27,,,
10453,2024,28,,,
16107,2024,29,,,
16121,2024,30,,,
14127,2024,31,,,
10082,2024,32,,,
14196,2024,32,,,
14126,2024,33,,,
15643,2024,34,,,
16003,2024,34,,,
10610,2024,36,,,
12589,2024,37,,,
11117,2024,38,,,
14158,2024,39,,,
14178,2024,40,,,
14707,2024,41,,,
12587,2024,42,,,
13137,2024,43,,,
12539,2024,45,,,
10609,2024,46,,,
11411,2024,47,,,
14210,2024,48,,,
15423,2024,49,,,
13138,2024,50,,,
12583,2024,51,,,
11410,2024,53,,,
15421,2024,54,,,
15884,2024,54,,,
16153,2024,55,,,
14209,2024,56,,,
10156,2024,57,,,
12871,2024,58,,,
14621,2024,59,,,
14871,2024,60,,,
14809,2024,61,,,
16118,2024,62,,,
15885,2024,64,,,
15422,2024,64,,,
15139,2024,65,,,
11415,2024,66,,,
14835,2024,67,,,
16108,2024,68,,,
14711,2024,69,,,
14710,2024,93,,,
15015,2024,94,,,
16110,2024,95,,,
15886,2024,95,,,
14811,2024,96,,,
15631,2024,97,,,
10590,2024,99,,,
14874,2024,101,,,
15887,2024,101,,,
15888,2024,102,,,
14812,2024,102,,,
15889,2024,103,,,
14810,2024,103,,,
15017,2024,104,,,
15890,2024,104,,,
15891,2024,105,,,
15016,2024,106,,,
15892,2024,106,,,
16111,2024,107,,,
15893,2024,107,,,
15894,2024,108,,,
16112,2024,108,,,
16113,2024,109,,,
16114,2024,110,,,
16115,2024,111,,,
16116,2024,112,,,
13144,2024,113,,,
15019,2024,113,,,
16011,2024,114,,,
16109,2024,116,,,
1243,1991,1,,,
1358,1991,1,,,
1251,1991,2,,,
11474,1991,3,,,
1389,1991,4,,,
1581,1991,5,,,
1601,1991,6,,,
1270,1991,7,,,
1592,1991,8,,,
1590,1991,9,,,
1155,1991,10,,,
1630,1991,11,,,
1317,1991,12,,,
1231,1991,12,,,
1244,1991,14,,,
1397,1991,15,,,
1451,1991,16,,,
1305,1991,17,,,
1608,1991,18,,,
1617,1991,19,,,
1341,1991,19,,,
1612,1991,21,,,
1607,1991,22,,,
1655,1991,23,,,
12713,1991,24,,,
1223,1991,27,,,
1268,1991,29,,,
1643,1991,30,,,
1629,1991,31,,,
1350,1991,32,,,
1619,1991,33,,,
11436,1991,35,,,
11440,1991,36,,,
1574,1991,38,,,
1492,1991,38,,,
1572,1991,40,,,
1485,1991,41,,,
1645,1991,46,,,
14890,1991,48,,,
1622,1991,49,,,
1326,1991,51,,,
1621,1991,52,,,
1615,1991,53,,,
1576,1991,66,,,
1569,1991,70,,,
1571,1991,72,,,
1591,1991,76,,,
10080,1991,80,,,
1358,1992,1,,,
1251,1992,2,,,
11474,1992,3,,,
1389,1992,4,,,
1581,1992,5,,,
1601,1992,6,,,
1270,1992,7,,,
1592,1992,8,,,
1590,1992,9,,,
1155,1992,10,,,
1630,1992,11,,,
1231,1992,12,,,
1372,1992,13,,,
1244,1992,14,,,
1397,1992,15,,,
1451,1992,16,,,
1398,1992,17,,,
1608,1992,18,,,
1617,1992,19,,,
1341,1992,19,,,
1698,1992,20,,,
1612,1992,21,,,
1607,1992,22,,,
1655,1992,23,,,
12713,1992,24,,,
1715,1992,25,,,
1223,1992,27,,,
1718,1992,28,,,
1677,1992,30,,,
1629,1992,31,,,
1350,1992,32,,,
1619,1992,33,,,
11430,1992,34,,,
11436,1992,35,,,
1427,1992,36,,,
1574,1992,38,,,
1492,1992,38,,,
1485,1992,41,,,
1663,1992,43,,,
1366,1992,45,,,
1645,1992,46,,,
14890,1992,48,,,
1326,1992,51,,,
1710,1992,55,,,
1675,1992,56,,,
11437,1992,66,,,
1591,1992,76,,,
10080,1992,80,,,
12962,1993,0,,,
1358,1993,1,,,
11474,1993,3,,,
1581,1993,5,,,
1601,1993,6,,,
1758,1993,6,,,
13285,1993,7,,,
1592,1993,8,,,
1590,1993,9,,,
1292,1993,10,,,
1155,1993,10,,,
1630,1993,11,,,
1360,1993,11,,,
1737,1993,12,,,
1372,1993,13,,,
1397,1993,15,,,
1451,1993,16,,,
1775,1993,17,,,
1608,1993,18,,,
1617,1993,19,,,
1698,1993,20,,,
1612,1993,21,,,
1607,1993,22,,,
1655,1993,23,,,
12713,1993,24,,,
1715,1993,25,,,
1019,1993,26,,,
1366,1993,27,,,
10080,1993,28,,,
1629,1993,31,,,
1350,1993,32,,,
1619,1993,33,,,
11436,1993,35,,,
1427,1993,36,,,
1574,1993,38,,,
1492,1993,38,,,
1772,1993,40,,,
1485,1993,41,,,
1645,1993,46,,,
11433,1993,47,,,
14890,1993,48,,,
1725,1993,50,,,
1675,1993,56,,,
1735,1993,57,,,
11437,1993,66,,,
1591,1993,76,,,
1856,1994,1,,,
1824,1994,2,,,
1337,1994,3,,,
1743,1994,4,,,
1581,1994,5,,,
1601,1994,6,,,
1758,1994,6,,,
13285,1994,7,,,
1592,1994,8,,,
1448,1994,9,,,
1292,1994,10,,,
11474,1994,10,,,
1630,1994,11,,,
1801,1994,12,,,
1311,1994,15,,,
1451,1994,16,,,
1775,1994,17,,,
1608,1994,18,,,
1617,1994,19,,,
1698,1994,20,,,
1843,1994,21,,,
1271,1994,22,,,
1378,1994,23,,,
12713,1994,24,,,
1715,1994,25,,,
1019,1994,26,,,
1815,1994,27,,,
10080,1994,28,,,
1619,1994,30,,,
1629,1994,31,,,
1350,1994,32,,,
1203,1994,33,,,
1854,1994,34,,,
12657,1994,36,,,
1804,1994,38,,,
1772,1994,40,,,
1612,1994,41,,,
1839,1994,41,,,
1821,1994,43,,,
1737,1994,44,,,
1794,1994,45,,,
1645,1994,46,,,
11433,1994,47,,,
14890,1994,48,,,
1725,1994,50,,,
1813,1994,51,,,
1852,1994,52,,,
1735,1994,57,,,
1789,1994,58,,,
1838,1994,61,,,
11437,1994,66,,,
1465,1995,1,,,
1824,1995,2,,,
1337,1995,3,,,
1743,1995,4,,,
1581,1995,5,,,
1758,1995,6,,,
2130,1995,6,,,
13285,1995,7,,,
1448,1995,9,,,
1292,1995,10,,,
11474,1995,10,,,
1630,1995,11,,,
1801,1995,12,,,
1601,1995,15,,,
14890,1995,16,,,
1775,1995,17,,,
1608,1995,18,,,
1898,1995,19,,,
1698,1995,20,,,
1843,1995,21,,,
1271,1995,22,,,
1378,1995,23,,,
1715,1995,25,,,
1019,1995,26,,,
1815,1995,27,,,
10080,1995,28,,,
1619,1995,30,,,
1629,1995,31,,,
1350,1995,32,,,
1203,1995,33,,,
1854,1995,34,,,
1883,1995,35,,,
12657,1995,36,,,
1892,1995,37,,,
1902,1995,38,,,
1911,1995,39,,,
1772,1995,40,,,
1612,1995,41,,,
1839,1995,41,,,
1821,1995,43,,,
1737,1995,44,,,
1794,1995,45,,,
1768,1995,46,,,
1725,1995,50,,,
1852,1995,52,,,
1735,1995,57,,,
1909,1995,58,,,
1838,1995,61,,,
1465,1996,1,,,
1743,1996,2,,,
1337,1996,3,,,
1925,1996,4,,,
1581,1996,5,,,
2130,1996,6,,,
1914,1996,6,,,
13285,1996,7,,,
1824,1996,8,,,
1448,1996,9,,,
1292,1996,10,,,
11474,1996,10,,,
1630,1996,11,,,
1797,1996,12,,,
14890,1996,16,,,
1775,1996,17,,,
1608,1996,18,,,
1898,1996,19,,,
1698,1996,20,,,
1843,1996,21,,,
2036,1996,22,,,
1378,1996,23,,,
1951,1996,24,,,
1715,1996,25,,,
1929,1996,25,,,
1815,1996,27,,,
10080,1996,28,,,
1619,1996,30,,,
1629,1996,31,,,
1429,1996,32,,,
1350,1996,32,,,
1203,1996,33,,,
1854,1996,34,,,
1883,1996,35,,,
12657,1996,36,,,
1902,1996,38,,,
1534,1996,40,,,
1839,1996,41,,,
1612,1996,41,,,
1937,1996,42,,,
1821,1996,43,,,
1737,1996,44,,,
1794,1996,45,,,
1768,1996,46,,,
1957,1996,47,,,
1725,1996,50,,,
1960,1996,51,,,
1930,1996,52,,,
1915,1996,56,,,
1735,1996,57,,,
1943,1996,60,,,
1838,1996,61,,,
1694,1996,67,,,
1728,1997,0,,,
1252,1997,1,,,
1669,1997,2,,,
1337,1997,3,,,
1925,1997,4,,,
1581,1997,5,,,
2130,1997,6,,,
13285,1997,7,,,
1144,1997,8,,,
1196,1997,9,,,
11474,1997,10,,,
1292,1997,10,,,
1630,1997,11,,,
1797,1997,12,,,
1653,1997,14,,,
10519,1997,15,,,
14890,1997,16,,,
1775,1997,17,,,
1608,1997,18,,,
1898,1997,19,,,
1698,1997,20,,,
1843,1997,21,,,
2036,1997,22,,,
1951,1997,24,,,
1929,1997,25,,,
1715,1997,26,,,
2015,1997,27,,,
10080,1997,28,,,
1619,1997,30,,,
1629,1997,31,,,
1350,1997,32,,,
1429,1997,32,,,
1428,1997,33,,,
1854,1997,34,,,
1883,1997,35,,,
12657,1997,36,,,
1902,1997,38,,,
1534,1997,40,,,
1839,1997,41,,,
1612,1997,41,,,
1690,1997,42,,,
1821,1997,43,,,
1835,1997,44,,,
1284,1997,45,,,
1687,1997,45,,,
1768,1997,46,,,
1957,1997,47,,,
1985,1997,48,,,
1982,1997,49,,,
1626,1997,50,,,
2006,1997,51,,,
1930,1997,52,,,
1991,1997,55,,,
1915,1997,56,,,
2000,1997,57,,,
1838,1997,61,,,
1649,1997,64,,,
1704,1997,66,,,
1694,1997,67,,,
1667,1998,1,,,
1347,1998,2,,,
1816,1998,3,,,
1337,1998,3,,,
1925,1998,4,,,
1581,1998,5,,,
1646,1998,6,,,
2130,1998,6,,,
13285,1998,7,,,
10117,1998,8,,,
1196,1998,9,,,
11474,1998,10,,,
1630,1998,11,,,
2046,1998,13,,,
1593,1998,14,,,
10519,1998,15,,,
14890,1998,16,,,
1775,1998,17,,,
1611,1998,18,,,
2032,1998,19,,,
1700,1998,20,,,
1408,1998,21,,,
2036,1998,22,,,
1951,1998,24,,,
1773,1998,25,,,
1715,1998,26,,,
2015,1998,27,,,
2030,1998,29,,,
1619,1998,30,,,
1350,1998,32,,,
1720,1998,32,,,
1428,1998,33,,,
1854,1998,34,,,
1883,1998,35,,,
12657,1998,36,,,
2049,1998,39,,,
1839,1998,41,,,
1612,1998,41,,,
1821,1998,43,,,
1284,1998,45,,,
2020,1998,45,,,
1768,1998,46,,,
1957,1998,47,,,
1930,1998,52,,,
2018,1998,55,,,
1915,1998,56,,,
1690,1998,61,,,
1838,1998,61,,,
1649,1998,64,,,
2033,1998,65,,,
1704,1998,66,,,
1694,1998,67,,,
1849,1998,68,,,
2078,1999,0,,,
1630,1999,1,,,
1930,1999,2,,,
1748,1999,3,,,
1730,1999,4,,,
1814,1999,4,,,
1581,1999,5,,,
2130,1999,6,,,
13285,1999,7,,,
10117,1999,8,,,
1196,1999,9,,,
10492,1999,10,,,
1854,1999,11,,,
1816,1999,12,,,
1593,1999,14,,,
14890,1999,16,,,
1775,1999,17,,,
1611,1999,18,,,
1700,1999,20,,,
1408,1999,21,,,
2036,1999,22,,,
1951,1999,24,,,
1773,1999,25,,,
1563,1999,26,,,
2015,1999,27,,,
1787,1999,27,,,
1957,1999,28,,,
2030,1999,29,,,
1619,1999,30,,,
1690,1999,31,,,
1651,1999,32,,,
1203,1999,33,,,
10519,1999,34,,,
1883,1999,35,,,
12657,1999,36,,,
1350,1999,37,,,
1849,1999,38,,,
2049,1999,39,,,
1839,1999,41,,,
1821,1999,43,,,
2018,1999,45,,,
2020,1999,45,,,
2101,1999,46,,,
1838,1999,47,,,
1749,1999,50,,,
2055,1999,51,,,
1766,1999,55,,,
2110,1999,63,,,
1859,1999,66,,,
11451,1999,68,,,
1505,2000,0,,,
1613,2000,1,,,
10121,2000,1,,,
1748,2000,3,,,
1742,2000,4,,,
1646,2000,5,,,
2130,2000,6,,,
13285,2000,7,,,
10117,2000,8,,,
1196,2000,9,,,
10492,2000,10,,,
1854,2000,11,,,
1816,2000,12,,,
2020,2000,13,,,
2122,2000,14,,,
14890,2000,16,,,
10101,2000,17,,,
1611,2000,18,,,
10147,2000,20,,,
1408,2000,21,,,
2036,2000,22,,,
1925,2000,23,,,
2141,2000,24,,,
1773,2000,25,,,
1563,2000,26,,,
1787,2000,27,,,
1957,2000,28,,,
1630,2000,29,,,
1619,2000,30,,,
2120,2000,31,,,
2115,2000,31,,,
2152,2000,32,,,
10039,2000,33,,,
10519,2000,34,,,
1883,2000,35,,,
12657,2000,36,,,
2135,2000,37,,,
2143,2000,37,,,
2185,2000,38,,,
10138,2000,39,,,
1757,2000,40,,,
1981,2000,41,,,
1842,2000,42,,,
1821,2000,43,,,
1809,2000,46,,,
1838,2000,47,,,
1749,2000,50,,,
12722,2000,52,,,
10139,2000,55,,,
1511,2000,57,,,
1695,2000,61,,,
1737,2000,62,,,
1628,2000,63,,,
2105,2000,66,,,
2015,2000,66,,,
1314,2000,67,,,
1505,2001,0,,,
1981,2001,0,,,
10121,2001,1,,,
10154,2001,1,,,
1742,2001,4,,,
1646,2001,5,,,
1983,2001,5,,,
10088,2001,6,,,
13285,2001,7,,,
10117,2001,8,,,
10492,2001,10,,,
1648,2001,12,,,
2122,2001,14,,,
10242,2001,15,,,
14890,2001,16,,,
10101,2001,17,,,
1608,2001,20,,,
10147,2001,20,,,
2263,2001,23,,,
2062,2001,24,,,
1773,2001,25,,,
1563,2001,26,,,
2212,2001,27,,,
1957,2001,28,,,
2209,2001,29,,,
1619,2001,30,,,
2120,2001,31,,,
2152,2001,32,,,
10039,2001,33,,,
10519,2001,34,,,
10406,2001,35,,,
12657,2001,36,,,
2185,2001,38,,,
10138,2001,39,,,
1757,2001,40,,,
10158,2001,41,,,
10558,2001,43,,,
1838,2001,47,,,
1749,2001,50,,,
10045,2001,51,,,
10139,2001,55,,,
10112,2001,57,,,
2123,2001,58,,,
2179,2001,59,,,
1695,2001,61,,,
1628,2001,63,,,
2015,2001,66,,,
2292,2001,67,,,
10874,2002,0,,,
10108,2002,0,,,
10801,2002,0,,,
10157,2002,1,,,
10121,2002,1,,,
10386,2002,2,,,
1981,2002,3,,,
10088,2002,4,,,
10107,2002,4,,,
1983,2002,5,,,
1646,2002,5,,,
10102,2002,6,,,
13285,2002,7,,,
12657,2002,9,,,
11474,2002,10,,,
10095,2002,10,,,
2038,2002,10,,,
2062,2002,11,,,
1648,2002,12,,,
2122,2002,14,,,
10550,2002,14,,,
2256,2002,15,,,
14890,2002,16,,,
10710,2002,17,,,
1608,2002,18,,,
2278,2002,19,,,
10147,2002,20,,,
10154,2002,21,,,
2263,2002,23,,,
2246,2002,24,,,
10087,2002,24,,,
1773,2002,25,,,
1563,2002,26,,,
10101,2002,27,,,
1957,2002,28,,,
1693,2002,28,,,
10152,2002,28,,,
1619,2002,30,,,
2120,2002,31,,,
1624,2002,31,,,
2152,2002,32,,,
10039,2002,33,,,
10937,2002,33,,,
10048,2002,33,,,
10548,2002,34,,,
10291,2002,34,,,
10492,2002,35,,,
2253,2002,38,,,
10160,2002,39,,,
10138,2002,39,,,
10158,2002,41,,,
2123,2002,43,,,
10151,2002,43,,,
10161,2002,45,,,
10406,2002,47,,,
11235,2002,48,,,
2212,2002,49,,,
10781,2002,49,,,
2228,2002,50,,,
10045,2002,51,,,
10127,2002,52,,,
2236,2002,52,,,
10144,2002,53,,,
10149,2002,53,,,
10379,2002,54,,,
10669,2002,54,,,
10159,2002,54,,,
10139,2002,55,,,
10807,2002,56,,,
10112,2002,57,,,
10712,2002,58,,,
2241,2002,59,,,
10125,2002,59,,,
10782,2002,59,,,
10558,2002,60,,,
10790,2002,61,,,
1695,2002,61,,,
11242,2002,61,,,
10142,2002,62,,,
11077,2002,63,,,
10798,2002,65,,,
2292,2002,67,,,
10114,2002,67,,,
10078,2002,68,,,
11078,2002,83,,,
10811,2002,87,,,
10873,2002,90,,,
10115,2002,93,,,
10797,2002,96,,,
10813,2002,97,,,
11241,2002,112,,,
10509,2002,124,,,
10108,2003,0,,,
10801,2003,0,,,
10874,2003,0,,,
10121,2003,1,,,
10137,2003,1,,,
1981,2003,3,,,
10558,2003,4,,,
10088,2003,4,,,
10107,2003,4,,,
1983,2003,5,,,
10102,2003,6,,,
13285,2003,7,,,
12657,2003,9,,,
10095,2003,10,,,
11474,2003,10,,,
2062,2003,11,,,
1648,2003,12,,,
10550,2003,14,,,
2122,2003,14,,,
14890,2003,16,,,
10710,2003,17,,,
10157,2003,18,,,
2278,2003,19,,,
10147,2003,20,,,
10154,2003,21,,,
2298,2003,23,,,
10085,2003,24,,,
10087,2003,24,,,
10634,2003,25,,,
10080,2003,26,,,
10101,2003,27,,,
1693,2003,28,,,
10379,2003,30,,,
2120,2003,31,,,
1624,2003,31,,,
2123,2003,32,,,
10937,2003,33,,,
10048,2003,33,,,
10039,2003,33,,,
10046,2003,34,,,
10548,2003,34,,,
10492,2003,35,,,
10010,2003,37,,,
10138,2003,39,,,
10160,2003,39,,,
10158,2003,41,,,
10151,2003,43,,,
2038,2003,44,,,
10161,2003,45,,,
1314,2003,46,,,
10406,2003,47,,,
2275,2003,48,,,
11235,2003,48,,,
2212,2003,49,,,
10781,2003,49,,,
2228,2003,50,,,
10045,2003,51,,,
10127,2003,52,,,
2236,2003,52,,,
10149,2003,53,,,
10144,2003,53,,,
10669,2003,54,,,
10139,2003,55,,,
10807,2003,56,,,
10112,2003,57,,,
10712,2003,58,,,
10782,2003,59,,,
10125,2003,59,,,
2152,2003,61,,,
11242,2003,61,,,
10790,2003,61,,,
10142,2003,62,,,
11077,2003,63,,,
11457,2003,64,,,
