playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,대학,고교
40463,10463,,,1975,5,25,South Korea,,Seoul,,,,,,,In-sung,Jo,,,,182,71,R,R,1998,2017,Yonsei University,,,,,50463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,신일고
31024,1024,,,1955,6,28,South Korea,,Seoul,,,,,,,Kwang-eun,Lee,,,,178,70,R,R,1982,1991,Yonsei University,,,,,41024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,배재고
40184,10184,,,1990,8,26,South Korea,,Gwangju,,,,,,,Kyeong-min,Heo,,,,176,69,R,R,2009,2024,,,,,,50184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주제일고
40550,10550,,,1973,1,3,South Korea,,Busan,,,,,,,Min-jae,Kim,,,,181,71,R,R,1991,2009,,,,,,50550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,부산공고
32031,2031,,,1969,8,19,United States,,,,,,,,,Tyrone,Woods,,,Black Bear,183,72,R,R,1998,2002,,,,,,42031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,미국 헤르난도고
40238,10238,,,1988,12,17,South Korea,,Seoul,,,,,,,Min-sung,Kim,,,,181,71,R,R,2007,2024,Yeungnam Cyber University,,,,,50238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남사이버,덕수정보고
31083,1083,,,1956,6,1,South Korea,,Seoul,,,,,,,Seung-an,Yu,,,,180,70,R,R,1982,1991,Mokwon University,,,,,41083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,목원,경동고
43168,13168,,,1999,7,29,South Korea,,Seoul,,,,,,,Baek-ho,Kang,,,,184,72,L,R,2018,2024,,,,,,53168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
42657,12657,,,1971,4,8,South Korea,,Busan,,,,,,,Won-woo,Cho,,,,178,70,R,R,1994,2008,Korea University,,,,,52657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,부산고
40411,10411,,,1974,4,21,United States,,,,,,,,,Cliff,Brumbaugh,,,,186,73,R,R,2003,2009,,,,,,50411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
31139,1139,,,1959,6,12,South Korea,,Seoul,,,,,,,Jong-hoon,Park,,,,176,69,L,L,1983,1989,Korea University,,,,,41139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,신일고
31193,1193,,,1960,7,6,South Korea,,Seoul,,,,,,,Sang-hoon,Kim,,,,185,72,L,L,1984,1995,Dong-A University,,,,,41193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,동대문상고
40753,10753,,,1992,7,15,South Korea,,Seoul,,,,,,,Kang-nam,Yoo,,,,182,71,R,R,2011,2024,,,,,,50753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
41252,11252,,,1986,11,10,United States,,,,,,,,,Eric,Thames,,,,183,72,L,R,2014,2016,,,,,,51252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
40170,10170,,,1989,8,27,South Korea,,Seoul,,,,,,,Jae-hun,Choi,,,,178,70,R,R,2008,2024,Korea National Open University,,,,,50170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,방송통신,덕수고
31194,1194,,,1954,11,14,South Korea,,,,,,,,,Mun-jong,Hong,,,,,,L,L,1984,1990,,,,,,41194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
31019,1019,,,1961,8,19,South Korea,,Gongju,,,,,,,Kyung-sik,Shin,,,,190,74,L,L,1982,1995,,,,,,41019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,공주고
40102,10102,,,1974,2,20,South Korea,,Incheon,,,,,,,Kyoung-bae,Chung,,,,176,69,R,R,1996,2009,Hongik University,,,,,50102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,홍익,인천고
32090,2090,,,1965,5,2,Dominican Republic,,,,,,,,,Felix,Jose,,,Black Seagull,183,72,S,R,1999,2007,,,,,,42090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,도미니카 엘다무노스고
40543,10543,,,1975,5,24,South Korea,,Seoul,,,,,,,Do-hyung,Lee,,,,182,71,R,R,1994,2010,,,,,,50543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,휘문고
40182,10182,,,1988,2,28,South Korea,,Gwangju,,,,,,,Joo-hwan,Choi,,,,177,69,L,R,2006,2024,,,,,,50182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주동성고
31421,1421,,,1967,12,7,South Korea,,Daejeon,,,,,,,Seok-chun,Kang,,,,185,72,R,R,1989,2003,Inha University,,,,,41421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,대전고
40235,10235,,,1990,1,17,South Korea,,Busan,,,,,,,Sung-woo,Jang,,,,187,73,R,R,2009,2024,Yeungnam Cyber University,,,,,50235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남사이버,경남고
40188,10188,,,1987,3,10,South Korea,,Seoul,,,,,,,Byeong-heon,Min,,,,178,70,R,R,2006,2021,,,,,,50188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,덕수고
31420,1420,,,1964,2,25,South Korea,,Daegu,,,,,,,Ki-woong,Kang,,,,173,68,R,R,1989,1996,Yeungnam University,,,,,41420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,대구고
31282,1282,,,1963,4,5,South Korea,,Cheonan,,,,,,,Sang-guk,Kim,,,,,,R,R,1986,1997,Hanyang University,,,,,41282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,북일고
40029,10029,,,1978,12,18,South Korea,,Seoul,,,,,,,Won-seop,Kim,,,,180,70,L,R,2001,2017,Dankook University,,,,,50029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,배명고
40815,10815,,,1989,8,9,South Korea,,Busan,,,,,,,Yu-seom,Han,,,,190,74,L,R,2012,2024,Kyungsung University,,,,,50815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,경남고
40254,10254,,,1976,12,23,South Korea,,Seoul,,,,,,,Sung-hwan,Cho,,,Captain Jo,181,71,R,R,1999,2014,Wonkwang University,,,,,50254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,충암고
31256,1256,,,1962,11,14,South Korea,,Busan,,,,,,,Young-jun,Han,,,,171,67,R,R,1985,1996,Korea University,,,,,41256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,부산고
40183,10183,,,1983,2,15,South Korea,,Pohang,,,,,,,Jun-seok,Choi,,,,187,73,R,R,2002,2018,Yeungnam Cyber University,,,,,50183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남사이버,포철공고
31023,1023,,,1949,7,2,South Korea,,Seoul,,,,,,,Dong-kyun,Yoon,,,,,,L,L,1982,1989,,,,,,41023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,동대문상고
40026,10026,,,1978,1,16,South Korea,,Seoul,,,,,,,Se-wahn,Hong,,,,183,72,R,R,2000,2010,Sungkyunkwan University,,,,,50026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,장충고
31027,1027,,,1957,10,15,South Korea,,Incheon,,,,,,,Tae-soo,Jang,,,,174,68,R,R,1982,1992,,,,,,41027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대건고
40082,10082,,,1988,2,24,South Korea,,Incheon,,,,,,,Jae-won,Lee,,,,185,72,R,R,2006,2024,,,,,,50082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인천고
31338,1338,,,1963,5,19,South Korea,,Gunsan,,,,,,,In-soo,Baek,,,,173,68,R,R,1987,1999,Dongguk University,,,,,41338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,군산상고
40096,10096,,,1981,7,21,South Korea,,Jeonju,,,,,,,Jung-kwon,Park,,,,187,73,L,L,2004,2019,Dongguk University,,,,,50096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,전주고
41215,11215,,,1990,2,6,South Korea,,Gwangju,,,,,,,Eun-seong,Chae,,,,186,73,R,R,2014,2024,,,,,,51215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,효천고
40331,10331,,,1982,10,11,South Korea,,Busan,,,,,,,Tae-in,Chae,,,,187,73,L,L,2007,2020,,,,,,50331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,부산상고
31439,1439,,,1965,1,15,South Korea,,Seoul,,,,,,,Chan-yeup,Noh,,,Swordsman,176,69,R,R,1989,1997,Korea University,,,,,41439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,배재고
31035,1035,,,1959,1,3,South Korea,,Seoul,,,,,,,Kwang-soo,Kim,,,,165,64,R,R,1982,1992,Konkuk University,,,,,41035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,선린상고
41172,11172,,,1990,12,30,South Korea,,Gyeongju,,,,,,,Hui-dong,Kwon,,,,177,69,R,R,2013,2024,Gyeongnam University,,,,,51172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경남,경주고
31252,1252,,,1962,4,5,South Korea,,Daegu,,,,,,,Jong-doo,Lee,,,,183,72,R,R,1985,1997,Hanyang University,,,,,41252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,대구상고
42922,12922,,,1998,3,30,South Korea,,Gwangju,,,,,,,Sung-han,Park,,,,180,70,L,R,2017,2024,,,,,,52922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,효천고
31064,1064,,,1959,11,1,South Korea,,Gwangju,,,,,,,Jong-mo,Kim,,,,178,70,R,R,1982,1992,Yeungnam University,,,,,41064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,광주상고
31651,1651,,,1970,1,2,South Korea,,Seoul,,,,,,,Bong-chul,Dong,,,,180,70,L,L,1992,1999,Chung-Ang University,,,,,41651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,신일고
42991,12991,,,1985,9,30,Canada,,,,,,,,,Jamie,Romak,,,,188,74,R,R,2017,2021,,,,,,52991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
31141,1141,,,1953,4,23,South Korea,,,,,,,,,Hae-chang,Lee,,,,,,R,R,1982,1988,Konkuk University,,,,,41141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,
40178,10178,,,1985,2,9,South Korea,,Seongnam,,,,,,,Jae-won,Oh,,,,185,72,L,R,2007,2022,Kyung Hee University,,,,,50178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,야탑고
31156,1156,,,1958,2,9,South Korea,,Incheon,,,,,,,Seung-ho,Park,,,,183,72,L,L,1983,1993,Konkuk University,,,,,41156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,대건고
44231,14231,,,1973,6,10,South Korea,,Seoul,,,,,,,Ki-moon,Choi,,,,182,71,R,R,1996,2010,Wonkwang University,,,,,54231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,충암고
31337,1337,,,1964,4,12,South Korea,,Gwangju,,,,,,,Chul-woo,Park,,,,181,71,L,L,1987,1998,Dongguk University,,,,,41337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,광주제일고
40558,10558,,,1981,8,21,South Korea,,Gunsan,,,,,,,Dae-soo,Lee,,,,175,68,R,R,2001,2018,,,,,,50558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,군산상고
40246,10246,,,1972,9,12,South Korea,,Busan,,,,,,,Hyun-seung,Park,,,,178,70,R,R,1995,2009,Dong-A University,,,,,50246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,경남고
40478,10478,,,1973,1,28,South Korea,,Seoul,,,,,,,Jong-yeol,Lee,,,,180,70,S,R,1991,2009,,,,,,50478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,장충고
40578,10578,,,1985,8,17,South Korea,,Seoul,,,,,,,Jin-haeng,Choi,,,,188,74,R,R,2004,2020,Woosong University,,,,,50578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,우송,덕수정보고
31682,1682,,,1969,6,15,South Korea,,Incheon,,,,,,,Won-jin,Jang,,,,188,74,S,R,1992,2008,Inha University,,,,,41682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,인천고
31581,1581,,,1967,5,3,South Korea,,Changwon,,,,,,,Ho,Kim,,,,175,68,R,R,1991,2003,Kyungsung University,,,,,41581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,마산고
31005,1005,,,1952,1,13,South Korea,,Gunsan,,,,,,,Bong-yeon,Kim,,,,177,69,R,R,1982,1988,Yonsei University,,,,,41005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,군산상고
40329,10329,,,1983,7,27,South Korea,,Gongju,,,,,,,Dong-chan,Cho,,,,180,70,R,R,2002,2019,,,,,,50329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,공주고
41165,11165,,,1989,7,15,South Korea,,Gwangju,,,,,,,Jin-hyuk,Roh,,,,184,72,L,R,2012,2024,Sungkyunkwan University,,,,,51165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,광주동성고
40025,10025,,,1979,3,16,South Korea,,Gwangju,,,,,,,Hee-seop,Choi,,,Big Choi,192,75,L,L,2007,2015,Korea University,,,,,50025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,광주제일고
31672,1672,,,1972,12,14,South Korea,,Pohang,,,,,,,Dong-ju,Shin,,,,183,72,R,R,1992,2006,,,,,,41672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,포철공고
31923,1923,,,1973,6,3,South Korea,,Busan,,,,,,,Dae-ik,Kim,,,,178,70,L,L,1996,2007,Kyungsung University,,,,,41923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,부산고
31034,1034,,,1956,8,8,South Korea,,,,,,,,,Kyu-ok,Heo,,,,,,L,L,1982,1992,Hanyang University,,,,,41034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,
40477,10477,,,1983,10,9,South Korea,,Pohang,,,,,,,Byung-kyu,Lee,,,,178,70,L,L,2006,2021,Hanyang University,,,,,50477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,경북고
40253,10253,,,1987,7,18,South Korea,,Seoul,,,,,,,Hoon,Jung,,,,180,70,R,R,2010,2024,,,,,,50253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,용마고
31042,1042,,,1955,7,5,South Korea,,Pohang,,,,,,,Jung-hwan,Seo,,,,178,70,R,R,1982,1989,Konkuk University,,,,,41042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,경북고
31724,1724,,,1969,3,19,South Korea,,Gyeongju,,,,,,,Min-ho,Kim,,,,181,71,R,R,1993,2003,Keimyung University,,,,,41724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,계명,경주고
31271,1271,,,1964,3,28,South Korea,,Gwangju,,,,,,,Chae-geun,Jang,,,,183,72,R,R,1986,1995,Sungkyunkwan University,,,,,41271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,광주상고
40028,10028,,,1982,12,7,South Korea,,Changwon,,,,,,,Gyeon-eon,Kim,,,,188,74,L,L,2001,2017,,,,,,50028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경남상고
44125,14125,,,2000,12,3,South Korea,,Busan,,,,,,,Si-hwan,Roh,,,,185,72,R,R,2019,2024,,,,,,54125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경남고
43927,13927,,,1988,4,27,Cuba,,,,,,,,,Jose miguel,Fernendez,,,,178,70,L,R,2019,2022,,,,,,53927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
44137,14137,,,2000,7,19,South Korea,,Seoul,,,,,,,Bo-gyeong,Moon,,,,182,71,L,R,2019,2024,,,,,,54137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
45056,15056,,,2003,10,2,South Korea,,Gwangju,,,,,,,Do-yeong,Kim,,,,183,72,R,R,2022,2024,,,,,,55056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주동성고
31292,1292,,,1962,10,26,South Korea,,Seoul,,,,,,,No-jun,Park,,,,,,L,L,1986,1997,Korea University,,,,,41292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,선린상고
40180,10180,,,1986,10,21,South Korea,,Gwangju,,,,,,,Won-seok,Lee,,,,181,71,R,R,2005,2024,,,,,,50180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주동성고
31138,1138,,,1958,9,24,South Korea,,Incheon,,,,,,,Jin-woo,Kim,,,,,,R,R,1983,1989,Inha University,,,,,41138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,인천고
40112,10112,,,1982,7,20,South Korea,,Seoul,,,,,,,Jae-sang,Park,,,,178,70,L,L,2001,2017,,,,,,50112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
40001,10001,,,1977,10,27,South Korea,,Gwangju,,,,,,,Sang-hun,Kim,,,,180,70,R,R,2000,2014,Korea University,,,,,50001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,광주제일고
41194,11194,,,1987,10,31,Dominican Republic,,,,,,,,,Yamaico,Navarro,,,,183,72,R,R,2014,2015,,,,,,51194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
32038,2038,,,1972,8,27,South Korea,,Seoul,,,,,,,Kyung-hwan,Cho,,,,176,69,R,R,1998,2007,Korea University,,,,,42038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,서울고
31816,1816,,,1973,3,24,South Korea,,Daegu,,,,,,,Dong-soo,Lee,,,,184,72,R,R,1992,2003,,,,,,41816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대구고
40891,10891,,,1990,1,9,South Korea,,Seoul,,,,,,,Se-hyuk,Park,,,,181,71,L,R,2012,2024,Korea University,,,,,50891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,신일고
40022,10022,,,1980,2,21,South Korea,,Gwangju,,,,,,,Hyun-gon,Lee,,,,183,72,R,R,2002,2014,Yonsei University,,,,,50022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,광주제일고
40555,10555,,,1983,6,24,South Korea,,Gongju,,,,,,,Kwang-min,Song,,,,184,72,R,R,2006,2020,Dongguk University,,,,,50555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,공주고
44895,14895,,,1970,5,14,United States,,,,,,,,,Larry,Sutton,,,,180,70,L,L,2005,2007,,,,,,54895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
40020,10020,,,1973,12,25,South Korea,,Gangneung,,,,,,,Jae-ju,Lee,,,,188,74,R,R,1992,2009,,,,,,50020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,강릉고
40171,10171,,,1984,2,8,South Korea,,Seongnam,,,,,,,Yeong-min,Ko,,,,182,71,R,R,2002,2016,,,,,,50171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,성남고
40168,10168,,,1984,7,13,South Korea,,Gwangju,,,,,,,Sung-yeol,Lee,,,,185,72,L,R,2004,2021,,,,,,50168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,효천고
40636,10636,,,1987,3,9,South Korea,,Gwangju,,,,,,,Sung-hyun,Kim,,,,172,67,R,R,2006,2024,,,,,,50636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주제일고
45155,15155,,,1955,4,8,South Korea,,Seoul,,,,,,,Ba-wi,Kim,,,,,,L,L,1982,1991,,,,,,55155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,배명고
42961,12961,,,1986,7,28,United States,,,,,,,,,Darin,Ruf,,,,190,74,R,R,2017,2019,,,,,,52961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
40119,10119,,,1987,12,26,South Korea,,Incheon,,,,,,,Myung-ki,Lee,,,,183,72,L,L,2008,2024,,,,,,50119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인천고
44996,14996,,,1992,9,6,Dominican Republic,,,,,,,,,Socrates,Brito,,,,188,74,L,L,2022,2024,,,,,,54996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
44587,14587,,,1997,7,23,South Korea,,Gwangju,,,,,,,Ji-hoon,Choi,,,,178,70,L,R,2020,2024,Dongguk University,,,,,54587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,광주제일고
31980,1980,,,1974,6,30,South Korea,,Seoul,,,,,,,Jae-ho,Baek,,,,177,69,R,R,1997,2007,Dongguk University,,,,,41980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,신일고
31503,1503,,,1967,11,11,South Korea,,Changwon,,,,,,,Pil-sung,Gong,,,,177,69,R,R,1990,2000,Kyungsung University,,,,,41503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,마산상고
42516,12516,,,1989,6,7,South Korea,,Seoul,,,,,,,Hyeong-jong,Lee,,,,183,72,R,R,2008,2024,,,,,,52516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
31001,1001,,,1963,8,15,South Korea,,Seoul,,,,,,,Chun-seo,Gu,,,,173,68,R,R,1982,1993,,,,,,41001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
41376,11376,,,1996,8,29,South Korea,,Seoul,,,,,,,Sung-moon,Song,,,,183,72,L,R,2015,2024,,,,,,51376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,장충고
31393,1393,,,1964,12,10,South Korea,,Incheon,,,,,,,Tae-gu,Yeo,,,,,,L,L,1988,1995,Inha University,,,,,41393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,동산고
43137,13137,,,2000,1,17,South Korea,,Incheon,,,,,,,Eun-won,Jung,,,,177,69,L,R,2018,2024,,,,,,53137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인천고
31011,1011,,,1949,9,9,South Korea,,Seoul,,,,,,,Woo-yeol,Kim,,,,174,68,R,R,1982,1986,,,,,,41011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,선린상고
31428,1428,,,1965,2,10,South Korea,,Daegu,,,,,,,Young-soo,Kang,,,,,,R,R,1989,1998,Hanyang University,,,,,41428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,대구상고
31828,1828,,,1972,2,11,South Korea,,Gyeongju,,,,,,,Ik-sung,Choi,,,,181,71,R,R,1994,2005,Keimyung University,,,,,41828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,계명,경주고
31140,1140,,,1956,10,29,South Korea,,Changwon,,,,,,,Doo-yeol,Yoo,,,,172,67,R,R,1983,1991,,,,,,41140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,마산상고
44618,14618,,,2001,3,8,South Korea,,Seoul,,,,,,,Ji-chan,Kim,,,,163,64,L,R,2020,2024,,,,,,54618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,라온고
31782,1782,,,1971,1,2,South Korea,,Seoul,,,,,,,Yong-bin,Seo,,,,183,72,L,L,1994,2006,Dankook University,,,,,41782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,선린상고
31819,1819,,,1969,6,17,South Korea,,Seoul,,,,,,,Soo-hyeok,Im,,,,185,72,R,R,1994,2000,Korea University,,,,,41819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,서울고
41471,11471,,,1955,10,4,South Korea,,Busan,,,,,,,Yong-heui,Kim,,,,190,74,R,R,1982,1989,Korea University,,,,,51471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,경남고
40894,10894,,,1994,1,13,South Korea,,Seoul,,,,,,,Ji-hyeok,Ryu,,,,181,71,L,R,2012,2024,,,,,,50894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,충암고
31589,1589,,,1968,6,23,South Korea,,Seoul,,,,,,,Koo-hong,Song,,,,182,71,R,R,1991,2000,Konkuk University,,,,,41589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,선린상고
31527,1527,,,1972,5,22,South Korea,,Gyeongju,,,,,,,Kyung-hoon,Jung,,,,181,71,R,R,1990,1999,,,,,,41527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경주고
44223,14223,,,1962,1,5,South Korea,,Seoul,,,,,,,Heung-sik,Park,,,,173,68,L,L,1985,1993,Hanyang University,,,,,54223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,신일고
31435,1435,,,1967,1,26,South Korea,,Gwangju,,,,,,,In-ho,Kim,,,,180,70,R,R,1989,2001,Sungkyunkwan University,,,,,41435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,진흥고
44765,14765,,,2002,7,30,South Korea,,Suwon,,,,,,,Ju-won,Kim,,,,185,72,S,R,2021,2024,,,,,,54765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,유신고
41212,11212,,,1995,6,12,South Korea,,Seongnam,,,,,,,Jeong-dae,Bae,,,,185,72,R,R,2015,2024,,,,,,51212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,성남고
45532,15532,,,1993,10,14,United States,,,,,,,,,Austin,Dean,,,,183,72,R,R,2023,2024,,,,,,55532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
